,Image_Name,Image_label,Image_Type
3499,11729,2,Glacier
3500,11730,0,Buildings
3501,11738,3,Mountain
3502,11742,1,Forest
3503,11752,5,Street
3504,11756,5,Street
3505,11757,2,Glacier
3506,11758,5,Street
3507,11761,3,Mountain
3508,11763,0,Buildings
3509,11766,3,Mountain
3510,11767,1,Forest
3511,11769,3,Mountain
3512,11771,2,Glacier
3513,11773,3,Mountain
3514,11776,0,Buildings
3515,11778,4,Sea
3516,11781,2,Glacier
3517,11789,1,Forest
3518,11791,3,Mountain
3519,11792,0,Buildings
3520,11793,2,Glacier
3521,11798,3,Mountain
3522,11802,1,Forest
3523,11805,5,Street
3524,11809,4,Sea
3525,11811,3,Mountain
3526,11817,3,Mountain
3527,11818,3,Mountain
3528,11819,2,Glacier
3529,11820,0,Buildings
3530,11822,4,Sea
3531,11832,1,Forest
3532,11835,1,Forest
3533,11838,1,Forest
3534,11839,1,Forest
3535,11848,1,Forest
3536,11849,0,Buildings
3537,11853,2,Glacier
3538,11854,3,Mountain
3539,11863,2,Glacier
3540,11870,3,Mountain
3541,11874,0,Buildings
3542,11879,0,Buildings
3543,11881,2,Glacier
3544,11884,4,Sea
3545,11885,5,Street
3546,11886,5,Street
3547,11890,0,Buildings
3548,11891,4,Sea
3549,11895,5,Street
3550,11897,0,Buildings
3551,11900,5,Street
3552,11901,0,Buildings
3553,11903,0,Buildings
3554,11904,0,Buildings
3555,11907,4,Sea
3556,11909,5,Street
3557,11912,2,Glacier
3558,11915,5,Street
3559,11916,4,Sea
3560,11919,0,Buildings
3561,11920,4,Sea
3562,11930,3,Mountain
3563,11935,2,Glacier
3564,11942,4,Sea
3565,11948,3,Mountain
3566,11949,1,Forest
3567,11950,4,Sea
3568,11953,4,Sea
3569,11958,1,Forest
3570,11962,1,Forest
3571,11965,4,Sea
3572,11968,5,Street
3573,11971,0,Buildings
3574,11972,0,Buildings
3575,11975,2,Glacier
3576,11983,0,Buildings
3577,11984,1,Forest
3578,11995,2,Glacier
3579,11996,1,Forest
3580,11997,4,Sea
3581,11998,4,Sea
3582,12006,4,Sea
3583,12012,5,Street
3584,12015,2,Glacier
3585,12017,0,Buildings
3586,12022,2,Glacier
3587,12023,4,Sea
3588,12026,2,Glacier
3589,12033,2,Glacier
3590,12036,3,Mountain
3591,12037,1,Forest
3592,12041,3,Mountain
3593,12045,1,Forest
3594,12052,1,Forest
3595,12056,3,Mountain
3596,12057,0,Buildings
3597,12061,4,Sea
3598,12062,3,Mountain
3599,12072,1,Forest
3600,12073,3,Mountain
3601,12076,2,Glacier
3602,12078,4,Sea
3603,12079,4,Sea
3604,12080,0,Buildings
3605,12082,3,Mountain
3606,12085,4,Sea
3607,12086,1,Forest
3608,12087,0,Buildings
3609,12088,2,Glacier
3610,12090,3,Mountain
3611,12095,3,Mountain
3612,12098,2,Glacier
3613,12099,2,Glacier
3614,12100,0,Buildings
3615,12109,3,Mountain
3616,12112,2,Glacier
3617,12115,5,Street
3618,12124,0,Buildings
3619,12128,0,Buildings
3620,12132,5,Street
3621,12133,4,Sea
3622,12137,3,Mountain
3623,12139,4,Sea
3624,12141,3,Mountain
3625,12150,1,Forest
3626,12153,2,Glacier
3627,12155,2,Glacier
3628,12163,0,Buildings
3629,12176,5,Street
3630,12180,1,Forest
3631,12182,5,Street
3632,12183,1,Forest
3633,12184,5,Street
3634,12189,2,Glacier
3635,12192,4,Sea
3636,12199,3,Mountain
3637,12201,3,Mountain
3638,12205,3,Mountain
3639,12207,1,Forest
3640,12211,4,Sea
3641,12215,4,Sea
3642,12229,1,Forest
3643,12234,5,Street
3644,12246,5,Street
3645,12250,2,Glacier
3646,12251,3,Mountain
3647,12253,2,Glacier
3648,12254,3,Mountain
3649,12259,3,Mountain
3650,12261,1,Forest
3651,12264,5,Street
3652,12267,1,Forest
3653,12269,5,Street
3654,12271,0,Buildings
3655,12275,5,Street
3656,12276,3,Mountain
3657,12278,5,Street
3658,12279,2,Glacier
3659,12284,5,Street
3660,12285,1,Forest
3661,12286,5,Street
3662,12289,1,Forest
3663,12291,5,Street
3664,12293,5,Street
3665,12297,1,Forest
3666,12298,0,Buildings
3667,12302,4,Sea
3668,12305,3,Mountain
3669,12312,1,Forest
3670,12318,4,Sea
3671,12321,0,Buildings
3672,12325,2,Glacier
3673,12326,2,Glacier
3674,12329,0,Buildings
3675,12331,4,Sea
3676,12332,3,Mountain
3677,12334,2,Glacier
3678,12335,1,Forest
3679,12340,5,Street
3680,12341,1,Forest
3681,12347,0,Buildings
3682,12350,4,Sea
3683,12351,4,Sea
3684,12352,1,Forest
3685,12354,4,Sea
3686,12355,5,Street
3687,12356,2,Glacier
3688,12359,0,Buildings
3689,12361,3,Mountain
3690,12362,0,Buildings
3691,12363,3,Mountain
3692,12371,5,Street
3693,12373,3,Mountain
3694,12374,4,Sea
3695,12376,4,Sea
3696,12377,5,Street
3697,12390,2,Glacier
3698,12394,5,Street
3699,12395,3,Mountain
3700,12399,3,Mountain
3701,12402,0,Buildings
3702,12407,5,Street
3703,12409,0,Buildings
3704,12413,4,Sea
3705,12419,5,Street
3706,12420,4,Sea
3707,12421,1,Forest
3708,12422,2,Glacier
3709,12423,5,Street
3710,12437,0,Buildings
3711,12443,5,Street
3712,12446,3,Mountain
3713,12453,3,Mountain
3714,12459,4,Sea
3715,12461,2,Glacier
3716,12464,1,Forest
3717,12475,4,Sea
3718,12476,3,Mountain
3719,12480,5,Street
3720,12484,5,Street
3721,12486,2,Glacier
3722,12491,0,Buildings
3723,12497,3,Mountain
3724,12498,4,Sea
3725,12501,5,Street
3726,12514,1,Forest
3727,12516,1,Forest
3728,12525,3,Mountain
3729,12527,1,Forest
3730,12537,4,Sea
3731,12541,3,Mountain
3732,12545,0,Buildings
3733,12550,0,Buildings
3734,12553,5,Street
3735,12554,3,Mountain
3736,12557,3,Mountain
3737,12563,3,Mountain
3738,12564,0,Buildings
3739,12573,0,Buildings
3740,12575,4,Sea
3741,12577,2,Glacier
3742,12582,1,Forest
3743,12586,3,Mountain
3744,12587,0,Buildings
3745,12606,1,Forest
3746,12607,5,Street
3747,12608,0,Buildings
3748,12609,1,Forest
3749,12612,4,Sea
3750,12614,2,Glacier
3751,12625,3,Mountain
3752,12626,1,Forest
3753,12628,3,Mountain
3754,12631,1,Forest
3755,12635,0,Buildings
3756,12642,3,Mountain
3757,12643,4,Sea
3758,12645,3,Mountain
3759,12648,3,Mountain
3760,12650,4,Sea
3761,12662,3,Mountain
3762,12670,3,Mountain
3763,12675,4,Sea
3764,12677,0,Buildings
3765,12683,0,Buildings
3766,12686,2,Glacier
3767,12687,0,Buildings
3768,12700,3,Mountain
3769,12707,3,Mountain
3770,12709,2,Glacier
3771,12712,2,Glacier
3772,12715,3,Mountain
3773,12722,5,Street
3774,12724,2,Glacier
3775,12725,5,Street
3776,12730,4,Sea
3777,12731,1,Forest
3778,12749,4,Sea
3779,12751,4,Sea
3780,12753,0,Buildings
3781,12756,5,Street
3782,12763,2,Glacier
3783,12764,3,Mountain
3784,12765,0,Buildings
3785,12774,2,Glacier
3786,12778,4,Sea
3787,12781,5,Street
3788,12784,4,Sea
3789,12785,1,Forest
3790,12791,5,Street
3791,12796,5,Street
3792,12797,1,Forest
3793,12800,1,Forest
3794,12804,2,Glacier
3795,12809,3,Mountain
3796,12812,2,Glacier
3797,12813,1,Forest
3798,12816,5,Street
3799,12824,4,Sea
3800,12825,4,Sea
3801,12828,2,Glacier
3802,12830,1,Forest
3803,12831,3,Mountain
3804,12832,2,Glacier
3805,12833,4,Sea
3806,12834,4,Sea
3807,12835,0,Buildings
3808,12836,5,Street
3809,12838,5,Street
3810,12841,0,Buildings
3811,12842,0,Buildings
3812,12844,4,Sea
3813,12847,0,Buildings
3814,12850,4,Sea
3815,12851,2,Glacier
3816,12853,2,Glacier
3817,12854,3,Mountain
3818,12856,0,Buildings
3819,12859,1,Forest
3820,12860,0,Buildings
3821,12866,0,Buildings
3822,12867,2,Glacier
3823,12869,2,Glacier
3824,12879,2,Glacier
3825,12891,5,Street
3826,12894,4,Sea
3827,12895,1,Forest
3828,12896,5,Street
3829,12899,0,Buildings
3830,12901,1,Forest
3831,12902,5,Street
3832,12911,1,Forest
3833,12914,5,Street
3834,12918,0,Buildings
3835,12920,1,Forest
3836,12921,0,Buildings
3837,12922,2,Glacier
3838,12932,0,Buildings
3839,12936,4,Sea
3840,12941,4,Sea
3841,12949,3,Mountain
3842,12951,4,Sea
3843,12952,1,Forest
3844,12953,3,Mountain
3845,12954,4,Sea
3846,12959,0,Buildings
3847,12960,0,Buildings
3848,12961,0,Buildings
3849,12962,1,Forest
3850,12964,1,Forest
3851,12966,3,Mountain
3852,12969,3,Mountain
3853,12970,5,Street
3854,12971,4,Sea
3855,12972,3,Mountain
3856,12975,4,Sea
3857,12977,3,Mountain
3858,12978,1,Forest
3859,12979,5,Street
3860,12980,2,Glacier
3861,12984,1,Forest
3862,12985,0,Buildings
3863,12989,1,Forest
3864,12997,0,Buildings
3865,13001,2,Glacier
3866,13004,3,Mountain
3867,13007,2,Glacier
3868,13012,4,Sea
3869,13014,0,Buildings
3870,13015,3,Mountain
3871,13016,2,Glacier
3872,13017,0,Buildings
3873,13018,4,Sea
3874,13022,3,Mountain
3875,13028,4,Sea
3876,13029,3,Mountain
3877,13031,1,Forest
3878,13034,3,Mountain
3879,13036,3,Mountain
3880,13037,0,Buildings
3881,13039,5,Street
3882,13042,2,Glacier
3883,13047,1,Forest
3884,13055,1,Forest
3885,13060,1,Forest
3886,13062,3,Mountain
3887,13063,3,Mountain
3888,13065,2,Glacier
3889,13066,5,Street
3890,13069,1,Forest
3891,13070,1,Forest
3892,13073,5,Street
3893,13074,2,Glacier
3894,13081,3,Mountain
3895,13084,2,Glacier
3896,13085,4,Sea
3897,13087,0,Buildings
3898,13088,4,Sea
3899,13091,3,Mountain
3900,13095,2,Glacier
3901,13096,5,Street
3902,13098,3,Mountain
3903,13100,3,Mountain
3904,13101,1,Forest
3905,13102,0,Buildings
3906,13104,5,Street
3907,13109,3,Mountain
3908,13110,5,Street
3909,13116,3,Mountain
3910,13119,1,Forest
3911,13120,2,Glacier
3912,13123,2,Glacier
3913,13133,2,Glacier
3914,13136,3,Mountain
3915,13137,4,Sea
3916,13138,5,Street
3917,13148,0,Buildings
3918,13150,2,Glacier
3919,13161,2,Glacier
3920,13162,3,Mountain
3921,13163,2,Glacier
3922,13168,4,Sea
3923,13169,0,Buildings
3924,13174,2,Glacier
3925,13176,3,Mountain
3926,13178,5,Street
3927,13179,1,Forest
3928,13192,1,Forest
3929,13193,5,Street
3930,13199,2,Glacier
3931,13202,4,Sea
3932,13204,0,Buildings
3933,13208,3,Mountain
3934,13214,5,Street
3935,13224,3,Mountain
3936,13227,1,Forest
3937,13230,3,Mountain
3938,13237,0,Buildings
3939,13239,4,Sea
3940,13243,2,Glacier
3941,13246,5,Street
3942,13252,2,Glacier
3943,13255,1,Forest
3944,13256,4,Sea
3945,13260,3,Mountain
3946,13261,5,Street
3947,13262,0,Buildings
3948,13269,2,Glacier
3949,13271,0,Buildings
3950,13275,2,Glacier
3951,13282,1,Forest
3952,13283,5,Street
3953,13290,2,Glacier
3954,13291,2,Glacier
3955,13292,4,Sea
3956,13295,0,Buildings
3957,13296,2,Glacier
3958,13297,2,Glacier
3959,13299,2,Glacier
3960,13302,1,Forest
3961,13303,3,Mountain
3962,13305,2,Glacier
3963,13316,0,Buildings
3964,13318,0,Buildings
3965,13321,2,Glacier
3966,13325,4,Sea
3967,13326,5,Street
3968,13329,0,Buildings
3969,13330,4,Sea
3970,13331,0,Buildings
3971,13333,2,Glacier
3972,13335,3,Mountain
3973,13340,4,Sea
3974,13341,3,Mountain
3975,13342,5,Street
3976,13344,4,Sea
3977,13345,1,Forest
3978,13346,1,Forest
3979,13356,2,Glacier
3980,13358,3,Mountain
3981,13365,4,Sea
3982,13367,4,Sea
3983,13369,2,Glacier
3984,13370,4,Sea
3985,13373,1,Forest
3986,13379,3,Mountain
3987,13381,5,Street
3988,13389,5,Street
3989,13390,5,Street
3990,13392,5,Street
3991,13394,3,Mountain
3992,13398,4,Sea
3993,13399,5,Street
3994,13407,0,Buildings
3995,13408,0,Buildings
3996,13410,0,Buildings
3997,13413,3,Mountain
3998,13414,4,Sea
3999,13415,5,Street
4000,13416,2,Glacier
4001,13424,4,Sea
4002,13428,0,Buildings
4003,13433,3,Mountain
4004,13434,2,Glacier
4005,13436,2,Glacier
4006,13438,5,Street
4007,13441,1,Forest
4008,13443,3,Mountain
4009,13447,4,Sea
4010,13448,1,Forest
4011,13450,4,Sea
4012,13454,0,Buildings
4013,13457,4,Sea
4014,13458,1,Forest
4015,13459,0,Buildings
4016,13460,3,Mountain
4017,13461,0,Buildings
4018,13462,1,Forest
4019,13465,3,Mountain
4020,13466,2,Glacier
4021,13467,4,Sea
4022,13468,3,Mountain
4023,13469,4,Sea
4024,13471,5,Street
4025,13475,1,Forest
4026,13476,1,Forest
4027,13481,0,Buildings
4028,13485,5,Street
4029,13488,2,Glacier
4030,13489,5,Street
4031,13491,1,Forest
4032,13498,3,Mountain
4033,13500,3,Mountain
4034,13501,1,Forest
4035,13509,4,Sea
4036,13510,2,Glacier
4037,13512,2,Glacier
4038,13513,1,Forest
4039,13517,1,Forest
4040,13518,4,Sea
4041,13520,4,Sea
4042,13529,2,Glacier
4043,13530,0,Buildings
4044,13541,1,Forest
4045,13542,1,Forest
4046,13545,4,Sea
4047,13547,4,Sea
4048,13550,4,Sea
4049,13552,2,Glacier
4050,13554,3,Mountain
4051,13555,4,Sea
4052,13558,2,Glacier
4053,13561,3,Mountain
4054,13562,1,Forest
4055,13566,3,Mountain
4056,13571,4,Sea
4057,13576,4,Sea
4058,13578,5,Street
4059,13580,0,Buildings
4060,13581,4,Sea
4061,13584,0,Buildings
4062,13585,4,Sea
4063,13589,5,Street
4064,13591,1,Forest
4065,13595,4,Sea
4066,13598,3,Mountain
4067,13601,2,Glacier
4068,13604,0,Buildings
4069,13606,2,Glacier
4070,13607,2,Glacier
4071,13610,0,Buildings
4072,13614,2,Glacier
4073,13616,4,Sea
4074,13619,4,Sea
4075,13620,4,Sea
4076,13628,2,Glacier
4077,13636,3,Mountain
4078,13641,1,Forest
4079,13646,0,Buildings
4080,13647,5,Street
4081,13653,3,Mountain
4082,13657,3,Mountain
4083,13660,4,Sea
4084,13661,4,Sea
4085,13662,4,Sea
4086,13663,1,Forest
4087,13670,3,Mountain
4088,13672,0,Buildings
4089,13683,4,Sea
4090,13684,3,Mountain
4091,13686,2,Glacier
4092,13690,3,Mountain
4093,13693,1,Forest
4094,13694,5,Street
4095,13695,2,Glacier
4096,13696,4,Sea
4097,13704,3,Mountain
4098,13707,5,Street
4099,13708,5,Street
4100,13712,5,Street
4101,13713,5,Street
4102,13714,0,Buildings
4103,13718,1,Forest
4104,13724,2,Glacier
4105,13727,2,Glacier
4106,13738,3,Mountain
4107,13744,5,Street
4108,13751,0,Buildings
4109,13752,4,Sea
4110,13754,0,Buildings
4111,13755,4,Sea
4112,13756,1,Forest
4113,13758,0,Buildings
4114,13768,3,Mountain
4115,13772,5,Street
4116,13774,0,Buildings
4117,13778,3,Mountain
4118,13786,3,Mountain
4119,13787,2,Glacier
4120,13795,3,Mountain
4121,13799,4,Sea
4122,13802,1,Forest
4123,13805,2,Glacier
4124,13807,1,Forest
4125,13810,4,Sea
4126,13814,4,Sea
4127,13817,1,Forest
4128,13830,3,Mountain
4129,13831,4,Sea
4130,13837,2,Glacier
4131,13838,5,Street
4132,13840,0,Buildings
4133,13845,1,Forest
4134,13850,2,Glacier
4135,13852,3,Mountain
4136,13853,0,Buildings
4137,13865,1,Forest
4138,13867,4,Sea
4139,13869,5,Street
4140,13870,1,Forest
4141,13872,0,Buildings
4142,13875,1,Forest
4143,13876,5,Street
4144,13877,4,Sea
4145,13878,5,Street
4146,13883,5,Street
4147,13889,3,Mountain
4148,13891,4,Sea
4149,13894,2,Glacier
4150,13895,5,Street
4151,13900,2,Glacier
4152,13908,5,Street
4153,13912,0,Buildings
4154,13913,0,Buildings
4155,13914,5,Street
4156,13917,3,Mountain
4157,13918,1,Forest
4158,13927,1,Forest
4159,13929,4,Sea
4160,13931,2,Glacier
4161,13933,2,Glacier
4162,13936,1,Forest
4163,13939,2,Glacier
4164,13944,4,Sea
4165,13945,0,Buildings
4166,13949,5,Street
4167,13950,5,Street
4168,13963,3,Mountain
4169,13964,3,Mountain
4170,13968,0,Buildings
4171,13971,2,Glacier
4172,13972,1,Forest
4173,13974,5,Street
4174,13975,2,Glacier
4175,13977,3,Mountain
4176,13979,4,Sea
4177,13984,0,Buildings
4178,13986,1,Forest
4179,13987,0,Buildings
4180,13989,5,Street
4181,13990,1,Forest
4182,14006,3,Mountain
4183,14011,5,Street
4184,14017,0,Buildings
4185,14018,5,Street
4186,14020,1,Forest
4187,14026,5,Street
4188,14028,5,Street
4189,14032,3,Mountain
4190,14042,0,Buildings
4191,14044,4,Sea
4192,14046,4,Sea
4193,14050,3,Mountain
4194,14051,4,Sea
4195,14053,3,Mountain
4196,14055,5,Street
4197,14061,1,Forest
4198,14065,2,Glacier
4199,14066,1,Forest
4200,14068,4,Sea
4201,14069,2,Glacier
4202,14082,4,Sea
4203,14083,3,Mountain
4204,14084,5,Street
4205,14085,2,Glacier
4206,14086,2,Glacier
4207,14088,5,Street
4208,14090,4,Sea
4209,14093,5,Street
4210,14098,4,Sea
4211,14101,5,Street
4212,14102,0,Buildings
4213,14108,4,Sea
4214,14112,3,Mountain
4215,14113,3,Mountain
4216,14119,4,Sea
4217,14120,1,Forest
4218,14121,4,Sea
4219,14128,3,Mountain
4220,14132,2,Glacier
4221,14137,5,Street
4222,14138,2,Glacier
4223,14139,0,Buildings
4224,14149,0,Buildings
4225,14150,1,Forest
4226,14151,2,Glacier
4227,14155,2,Glacier
4228,14157,2,Glacier
4229,14162,4,Sea
4230,14163,4,Sea
4231,14166,5,Street
4232,14169,0,Buildings
4233,14172,4,Sea
4234,14176,1,Forest
4235,14181,4,Sea
4236,14186,3,Mountain
4237,14193,3,Mountain
4238,14195,1,Forest
4239,14197,5,Street
4240,14199,3,Mountain
4241,14200,1,Forest
4242,14201,5,Street
4243,14204,2,Glacier
4244,14206,5,Street
4245,14208,2,Glacier
4246,14210,0,Buildings
4247,14211,2,Glacier
4248,14215,1,Forest
4249,14222,0,Buildings
4250,14234,2,Glacier
4251,14235,4,Sea
4252,14236,5,Street
4253,14240,5,Street
4254,14241,1,Forest
4255,14248,4,Sea
4256,14251,0,Buildings
4257,14253,2,Glacier
4258,14254,3,Mountain
4259,14265,5,Street
4260,14267,3,Mountain
4261,14271,1,Forest
4262,14272,3,Mountain
4263,14276,3,Mountain
4264,14277,5,Street
4265,14292,3,Mountain
4266,14293,5,Street
4267,14302,1,Forest
4268,14303,2,Glacier
4269,14306,5,Street
4270,14308,4,Sea
4271,14310,3,Mountain
4272,14320,2,Glacier
4273,14326,5,Street
4274,14327,5,Street
4275,14335,4,Sea
4276,14339,3,Mountain
4277,14345,4,Sea
4278,14346,0,Buildings
4279,14347,4,Sea
4280,14348,5,Street
4281,14350,1,Forest
4282,14351,1,Forest
4283,14352,1,Forest
4284,14356,5,Street
4285,14357,4,Sea
4286,14359,3,Mountain
4287,14361,0,Buildings
4288,14364,2,Glacier
4289,14367,3,Mountain
4290,14369,4,Sea
4291,14370,2,Glacier
4292,14374,4,Sea
4293,14376,2,Glacier
4294,14380,1,Forest
4295,14381,5,Street
4296,14384,1,Forest
4297,14386,5,Street
4298,14387,5,Street
4299,14391,5,Street
4300,14395,2,Glacier
4301,14401,4,Sea
4302,14402,2,Glacier
4303,14405,0,Buildings
4304,14406,1,Forest
4305,14413,0,Buildings
4306,14414,3,Mountain
4307,14415,1,Forest
4308,14417,3,Mountain
4309,14421,4,Sea
4310,14424,4,Sea
4311,14426,3,Mountain
4312,14427,5,Street
4313,14428,2,Glacier
4314,14438,3,Mountain
4315,14444,5,Street
4316,14445,1,Forest
4317,14450,2,Glacier
4318,14453,3,Mountain
4319,14457,1,Forest
4320,14463,3,Mountain
4321,14473,4,Sea
4322,14476,1,Forest
4323,14478,3,Mountain
4324,14481,5,Street
4325,14484,3,Mountain
4326,14485,3,Mountain
4327,14487,1,Forest
4328,14490,0,Buildings
4329,14493,2,Glacier
4330,14496,4,Sea
4331,14498,3,Mountain
4332,14501,3,Mountain
4333,14506,1,Forest
4334,14508,3,Mountain
4335,14511,3,Mountain
4336,14513,0,Buildings
4337,14520,2,Glacier
4338,14522,5,Street
4339,14524,2,Glacier
4340,14526,1,Forest
4341,14528,1,Forest
4342,14530,0,Buildings
4343,14531,2,Glacier
4344,14539,3,Mountain
4345,14542,4,Sea
4346,14549,0,Buildings
4347,14557,0,Buildings
4348,14558,5,Street
4349,14561,3,Mountain
4350,14562,4,Sea
4351,14566,3,Mountain
4352,14571,3,Mountain
4353,14574,2,Glacier
4354,14580,0,Buildings
4355,14581,3,Mountain
4356,14583,3,Mountain
4357,14587,1,Forest
4358,14589,0,Buildings
4359,14594,1,Forest
4360,14596,4,Sea
4361,14601,2,Glacier
4362,14604,5,Street
4363,14606,0,Buildings
4364,14610,3,Mountain
4365,14611,4,Sea
4366,14613,4,Sea
4367,14614,4,Sea
4368,14616,0,Buildings
4369,14618,4,Sea
4370,14624,3,Mountain
4371,14625,5,Street
4372,14631,3,Mountain
4373,14636,1,Forest
4374,14645,0,Buildings
4375,14650,0,Buildings
4376,14653,2,Glacier
4377,14656,3,Mountain
4378,14657,3,Mountain
4379,14664,5,Street
4380,14666,0,Buildings
4381,14672,4,Sea
4382,14678,0,Buildings
4383,14679,3,Mountain
4384,14682,5,Street
4385,14684,0,Buildings
4386,14685,3,Mountain
4387,14688,2,Glacier
4388,14695,5,Street
4389,14696,5,Street
4390,14697,2,Glacier
4391,14699,0,Buildings
4392,14701,1,Forest
4393,14715,2,Glacier
4394,14718,4,Sea
4395,14722,5,Street
4396,14724,4,Sea
4397,14729,0,Buildings
4398,14730,0,Buildings
4399,14732,1,Forest
4400,14735,0,Buildings
4401,14737,1,Forest
4402,14739,3,Mountain
4403,14742,5,Street
4404,14747,1,Forest
4405,14753,0,Buildings
4406,14755,5,Street
4407,14757,4,Sea
4408,14759,1,Forest
4409,14762,1,Forest
4410,14765,4,Sea
4411,14768,3,Mountain
4412,14771,0,Buildings
4413,14772,3,Mountain
4414,14774,5,Street
4415,14775,2,Glacier
4416,14776,0,Buildings
4417,14779,3,Mountain
4418,14784,3,Mountain
4419,14787,2,Glacier
4420,14790,0,Buildings
4421,14793,3,Mountain
4422,14796,1,Forest
4423,14800,2,Glacier
4424,14801,3,Mountain
4425,14806,2,Glacier
4426,14811,1,Forest
4427,14813,5,Street
4428,14814,2,Glacier
4429,14815,0,Buildings
4430,14819,0,Buildings
4431,14821,0,Buildings
4432,14822,4,Sea
4433,14828,1,Forest
4434,14829,4,Sea
4435,14835,3,Mountain
4436,14841,1,Forest
4437,14842,0,Buildings
4438,14850,5,Street
4439,14855,2,Glacier
4440,14858,5,Street
4441,14859,3,Mountain
4442,14862,3,Mountain
4443,14877,0,Buildings
4444,14878,0,Buildings
4445,14886,4,Sea
4446,14890,2,Glacier
4447,14891,3,Mountain
4448,14893,3,Mountain
4449,14895,2,Glacier
4450,14899,0,Buildings
4451,14901,0,Buildings
4452,14906,3,Mountain
4453,14908,2,Glacier
4454,14913,3,Mountain
4455,14919,0,Buildings
4456,14921,3,Mountain
4457,14922,5,Street
4458,14925,0,Buildings
4459,14926,0,Buildings
4460,14929,5,Street
4461,14930,0,Buildings
4462,14937,2,Glacier
4463,14939,4,Sea
4464,14942,1,Forest
4465,14944,0,Buildings
4466,14945,2,Glacier
4467,14953,2,Glacier
4468,14954,4,Sea
4469,14957,1,Forest
4470,14960,1,Forest
4471,14963,3,Mountain
4472,14965,4,Sea
4473,14970,5,Street
4474,14971,5,Street
4475,14973,3,Mountain
4476,14975,1,Forest
4477,14976,1,Forest
4478,14977,1,Forest
4479,14981,3,Mountain
4480,14982,5,Street
4481,14983,1,Forest
4482,14992,2,Glacier
4483,14996,3,Mountain
4484,14998,3,Mountain
4485,15002,5,Street
4486,15004,0,Buildings
4487,15006,2,Glacier
4488,15007,3,Mountain
4489,15010,5,Street
4490,15012,2,Glacier
4491,15013,2,Glacier
4492,15014,1,Forest
4493,15018,4,Sea
4494,15021,1,Forest
4495,15022,3,Mountain
4496,15023,5,Street
4497,15027,3,Mountain
4498,15031,0,Buildings
4499,15040,2,Glacier
4500,15041,4,Sea
4501,15046,5,Street
4502,15049,5,Street
4503,15053,4,Sea
4504,15057,1,Forest
4505,15063,4,Sea
4506,15066,2,Glacier
4507,15068,1,Forest
4508,15075,5,Street
4509,15077,1,Forest
4510,15079,3,Mountain
4511,15080,3,Mountain
4512,15081,2,Glacier
4513,15083,5,Street
4514,15089,1,Forest
4515,15095,3,Mountain
4516,15099,2,Glacier
4517,15101,3,Mountain
4518,15105,5,Street
4519,15111,4,Sea
4520,15112,4,Sea
4521,15113,4,Sea
4522,15114,1,Forest
4523,15116,0,Buildings
4524,15119,2,Glacier
4525,15123,4,Sea
4526,15128,5,Street
4527,15129,0,Buildings
4528,15130,1,Forest
4529,15131,4,Sea
4530,15134,1,Forest
4531,15136,1,Forest
4532,15137,5,Street
4533,15139,2,Glacier
4534,15148,0,Buildings
4535,15149,4,Sea
4536,15151,3,Mountain
4537,15157,3,Mountain
4538,15158,5,Street
4539,15161,2,Glacier
4540,15162,2,Glacier
4541,15170,0,Buildings
4542,15172,4,Sea
4543,15173,3,Mountain
4544,15177,5,Street
4545,15178,5,Street
4546,15179,0,Buildings
4547,15186,4,Sea
4548,15187,2,Glacier
4549,15193,3,Mountain
4550,15197,5,Street
4551,15200,2,Glacier
4552,15201,2,Glacier
4553,15208,0,Buildings
4554,15219,0,Buildings
4555,15220,0,Buildings
4556,15224,2,Glacier
4557,15229,2,Glacier
4558,15230,1,Forest
4559,15237,5,Street
4560,15240,1,Forest
4561,15241,4,Sea
4562,15244,0,Buildings
4563,15252,1,Forest
4564,15253,5,Street
4565,15262,5,Street
4566,15266,4,Sea
4567,15272,0,Buildings
4568,15274,1,Forest
4569,15276,5,Street
4570,15278,0,Buildings
4571,15282,3,Mountain
4572,15283,5,Street
4573,15286,0,Buildings
4574,15297,2,Glacier
4575,15302,3,Mountain
4576,15303,5,Street
4577,15305,5,Street
4578,15309,0,Buildings
4579,15312,0,Buildings
4580,15314,4,Sea
4581,15315,1,Forest
4582,15318,4,Sea
4583,15325,1,Forest
4584,15333,2,Glacier
4585,15336,5,Street
4586,15337,3,Mountain
4587,15340,5,Street
4588,15342,2,Glacier
4589,15349,2,Glacier
4590,15350,2,Glacier
4591,15351,2,Glacier
4592,15353,3,Mountain
4593,15357,2,Glacier
4594,15360,0,Buildings
4595,15365,2,Glacier
4596,15366,3,Mountain
4597,15368,5,Street
4598,15375,1,Forest
4599,15378,0,Buildings
4600,15381,4,Sea
4601,15387,1,Forest
4602,15388,3,Mountain
4603,15391,0,Buildings
4604,15392,5,Street
4605,15394,1,Forest
4606,15396,1,Forest
4607,15399,2,Glacier
4608,15403,2,Glacier
4609,15406,3,Mountain
4610,15415,1,Forest
4611,15417,5,Street
4612,15420,1,Forest
4613,15427,2,Glacier
4614,15431,2,Glacier
4615,15437,5,Street
4616,15438,1,Forest
4617,15441,4,Sea
4618,15442,0,Buildings
4619,15450,1,Forest
4620,15452,2,Glacier
4621,15455,0,Buildings
4622,15458,1,Forest
4623,15461,3,Mountain
4624,15485,2,Glacier
4625,15489,2,Glacier
4626,15490,1,Forest
4627,15492,0,Buildings
4628,15500,4,Sea
4629,15506,3,Mountain
